STATION;LATITUDE;LONGITUDE;ALTITUDE;MOIS;JOUR;HEURE;T2m;T-1m;Hur;Hus;RR;FF;DD;Tc;Tr;Hs;Os;Os_2;Rgh;Rdn;Rdi;Ne;Ps
MACON;46.2945;4.7943;219;6;23;23;24.292;16.306;74.949;0.014;0;2.959;162.404;24.087;19.557;-19.622;169.417;169.417;0;0;0;98.477;990.668
MACON;46.2945;4.7943;219;6;24;0;23.057;16.311;79.005;0.014;0;1.984;165.652;16.605;19.211;-20.215;184.042;-175.958;0;0;0;0;990.451
MACON;46.2945;4.7943;219;6;24;1;22.476;16.317;73.922;0.013;0;3.017;171.984;15.272;17.587;-18.191;198.458;-161.542;0;0;0;0.902;990.497
MACON;46.2945;4.7943;219;6;24;2;21.97;16.322;79.835;0.013;0;3.023;163.075;15.103;18.323;-13.769;212.018;-147.982;0;0;0;0;989.469
MACON;46.2945;4.7943;219;6;24;3;20.719;16.328;81.159;0.013;0;2.994;163.203;13.408;17.367;-7.358;224.41;-135.59;0;0;0;0;989.133
MACON;46.2945;4.7943;219;6;24;4;20.93;16.334;74.96;0.012;0;2.994;162.905;15.684;16.317;0.983;235.676;-124.324;52.281;0;52.281;99.98;989.713
MACON;46.2945;4.7943;219;6;24;5;20.952;16.339;71.88;0.011;0;3.019;168.893;10.621;15.681;9.719;246.097;-113.903;192.079;0;192.079;31.465;989.714
MACON;46.2945;4.7943;219;6;24;6;22.131;16.345;68.823;0.012;0;4.029;172.429;11.393;16.128;19.465;256.098;-103.902;445.449;950.097;73.499;23.903;989.496
MACON;46.2945;4.7943;219;6;24;7;25.104;16.35;55.855;0.011;0;4.897;170.418;13.613;15.657;29.672;266.244;-93.756;568.596;874.801;93.579;18.183;990.026
MACON;46.2945;4.7943;219;6;24;8;25.95;16.356;48.824;0.01;0;5.012;176.662;19.084;14.344;40.005;277.342;-82.658;695.729;854.791;116.303;85.427;990.431
MACON;46.2945;4.7943;219;6;24;9;27.134;16.362;45.857;0.01;0;5.991;172.275;13.519;14.452;50.041;290.732;-69.268;713.924;666.415;189.543;0;990.183
MACON;46.2945;4.7943;219;6;24;10;28.372;16.367;41.836;0.01;0;5.123;172.351;14.537;14.148;59.04;308.844;-51.156;933.255;903.39;153.987;0;990.642
MACON;46.2945;4.7943;219;6;24;11;29.5;16.373;40.188;0.011;0;4.955;170.739;15.886;14.534;65.466;335.319;-24.681;966.504;896.798;159.473;0.781;990.695
MACON;46.2945;4.7943;219;6;24;12;30.987;16.378;40.084;0.011;0;5.034;167.519;17.934;15.818;66.853;9.624;9.624;973.011;906.543;160.547;0;989.672
MACON;46.2945;4.7943;219;6;24;13;33.598;16.384;36.957;0.012;0;5.021;166.282;20.993;16.852;62.4;40.413;40.413;894.37;877.088;147.256;0;989.79
MACON;46.2945;4.7943;219;6;24;14;34.287;16.389;37.911;0.013;0;4.977;163.309;22.199;17.864;54.303;61.857;61.857;771.675;825.772;136.083;0;989.734
MACON;46.2945;4.7943;219;6;24;15;34.197;16.395;41.135;0.014;0;4.031;158.645;22.768;19.088;44.61;76.989;76.989;625.074;750.44;133.188;0;989.128
MACON;46.2945;4.7943;219;6;24;16;34.609;16.401;39.075;0.014;0;4.022;160.128;22.919;18.631;34.346;88.908;88.908;486.601;729.114;109.72;0;988.721
MACON;46.2945;4.7943;219;6;24;17;34.459;16.406;42.976;0.015;0;3.015;157.479;23.521;20.029;24.037;99.361;99.361;352.083;775.507;70.224;0;988.657
MACON;46.2945;4.7943;219;6;24;18;32.597;16.412;50.004;0.016;0;2.012;158.178;22.133;20.801;14.038;109.347;109.347;106.619;0;106.619;0;988.885
MACON;46.2945;4.7943;219;6;24;19;30.763;16.417;50.157;0.014;0;2.992;150.48;19.505;19.171;4.718;119.518;119.518;6.13;0;6.13;0;989.24
MACON;46.2945;4.7943;219;6;24;20;28.377;16.423;49.171;0.012;0;2.001;173.29;20.391;16.673;-3.944;130.357;130.357;0;0;0;0;989.677
MACON;46.2945;4.7943;219;6;24;21;25.812;16.429;43.25;0.009;0;2.004;168.744;15.635;12.358;-11.106;142.218;142.218;0;0;0;0;990.622
MACON;46.2945;4.7943;219;6;24;22;24.849;16.434;46.272;0.009;0;1.994;152.347;14.825;12.517;-16.488;155.267;155.267;0;0;0;0.23;991.385
MACON;46.2945;4.7943;219;6;24;23;23.513;16.44;52.613;0.01;0;1.992;160.91;14.785;13.257;-19.641;169.362;169.362;0;0;0;10.125;992.131
MACON;46.2945;4.7943;219;6;25;0;22.501;16.445;58.39;0.01;0;1.975;140.327;14.394;13.92;-20.244;183.992;-176.008;0;0;0;13.172;991.93
MACON;46.2945;4.7943;219;6;25;1;21.878;16.451;57.599;0.01;0;1.003;157.424;20.423;13.128;-18.229;198.415;-161.585;0;0;0;99.819;992.21
MACON;46.2945;4.7943;219;6;25;2;21.345;16.456;49.938;0.008;0;1.009;142.833;18.396;10.47;-13.813;211.983;-148.017;0;0;0;88.958;991.734
MACON;46.2945;4.7943;219;6;25;3;19.151;16.462;61.597;0.009;0;1;157.213;12.176;11.593;-7.407;224.383;-135.617;0;0;0;37.323;991.356
MACON;46.2945;4.7943;219;6;25;4;19.817;16.468;61.972;0.009;0;1.004;130.02;9.267;12.313;0.938;235.655;-124.345;49.321;0;49.321;45.184;992.103
MACON;46.2945;4.7943;219;6;25;5;20.786;16.473;61.304;0.01;0;0.004;64.818;9.283;13.059;9.666;246.081;-113.919;210.062;0;210.062;30.548;992.37
MACON;46.2945;4.7943;219;6;25;6;22.388;16.479;58.281;0.01;0;0;100.927;15.636;13.786;19.41;256.085;-103.915;421.882;901.844;69.611;87.705;992.357
MACON;46.2945;4.7943;219;6;25;7;25.068;16.484;48.884;0.01;0;0.005;120.492;18.728;13.557;29.617;266.232;-93.768;592.244;912.074;97.72;94.5;993.075
MACON;46.2945;4.7943;219;6;25;8;27.274;16.49;47.561;0.011;0;0.987;137.611;21.66;15.145;39.95;277.328;-82.672;745.115;918.8;122.944;99.972;993.27
MACON;46.2945;4.7943;219;6;25;9;27.922;16.496;46.73;0.011;0;1.983;157.429;19.574;15.459;49.986;290.711;-69.289;858.242;911.405;141.61;62.136;992.357
MACON;46.2945;4.7943;219;6;25;10;30.363;16.501;52.039;0.014;0;2.019;163.011;20.898;19.397;58.988;308.801;-51.199;939.745;910.128;155.058;25.387;992.803
MACON;46.2945;4.7943;219;6;25;11;31.548;16.507;39.981;0.012;0;3.002;158.918;24.986;16.277;65.423;335.231;-24.769;979.307;908.964;161.586;84.362;992.366
MACON;46.2945;4.7943;219;6;25;12;33.342;16.512;38.227;0.012;0;3.977;155.592;28.058;17.16;66.829;9.493;9.493;979.411;912.65;161.603;99.945;991.679
MACON;46.2945;4.7943;219;6;25;13;34.247;16.518;34.131;0.012;0;3.966;154.573;28.731;16.168;62.398;40.29;40.29;900.704;882.943;148.616;99.989;991.719
MACON;46.2945;4.7943;219;6;25;14;35.232;16.523;33.513;0.012;0;4;153.108;26.802;16.738;54.312;61.76;61.76;812.822;881.527;134.238;57.832;991.549
MACON;46.2945;4.7943;219;6;25;15;35.394;16.529;35.729;0.013;0;3.961;151.749;25.679;17.894;44.624;76.912;76.912;612.024;715.113;143.179;33.695;990.611
MACON;46.2945;4.7943;219;6;25;16;34.816;16.535;35.976;0.013;0;2.993;153.085;24.038;17.497;34.362;88.841;88.841;485.037;723.198;111.074;21.013;990.637
MACON;46.2945;4.7943;219;6;25;17;35.212;16.54;36.936;0.013;0;3.015;156.362;25.025;18.264;24.052;99.3;99.3;315.819;591.464;100.739;24.534;990.229
MACON;46.2945;4.7943;219;6;25;18;33.362;16.546;45.12;0.015;0;1.991;173.121;22.358;19.829;14.05;109.289;109.289;102.826;0;102.826;0;990.294
MACON;46.2945;4.7943;219;6;25;19;31.463;16.551;47.793;0.014;0;1.006;179.496;20.107;19.034;4.725;119.46;119.46;8.422;0;8.422;0;990.348
MACON;46.2945;4.7943;219;6;25;20;31.504;16.557;48.749;0.014;0;0.987;188.051;24.835;19.39;-3.943;130.299;130.299;0;0;0;0;990.487
MACON;46.2945;4.7943;219;6;25;21;29.474;16.562;54.609;0.014;0;1.005;179.736;22.919;19.353;-11.112;142.159;142.159;0;0;0;0.902;990.568
MACON;46.2945;4.7943;219;6;25;22;27.48;16.568;72.029;0.017;0;1.01;155.85;23.88;21.976;-16.503;155.208;155.208;0;0;0;28.016;990.93
MACON;46.2945;4.7943;219;6;25;23;24.453;16.574;79.4;0.015;0;0.994;102.056;20.12;20.648;-19.667;169.307;169.307;0;0;0;23.784;990.774
MACON;46.2945;4.7943;219;6;26;0;25.218;16.579;74.823;0.015;0;0.989;153.002;19.985;20.423;-20.28;183.943;-176.057;0;0;0;10.965;990.295
MACON;46.2945;4.7943;219;6;26;1;24.268;16.585;77.061;0.015;0;0.996;141.477;18.468;19.983;-18.273;198.375;-161.625;0;0;0;4.784;990.323
MACON;46.2945;4.7943;219;6;26;2;24.395;16.59;68.4;0.013;0;1;154.038;23.989;18.19;-13.864;211.951;-148.049;0;0;0;100;990.61
MACON;46.2945;4.7943;219;6;26;3;22.861;16.596;64.909;0.011;0;0.986;184.106;21.756;15.905;-7.461;224.359;-135.641;0;0;0;96.603;990.453
MACON;46.2945;4.7943;219;6;26;4;22.742;16.602;61.295;0.011;0;1.003;190.03;13.438;14.898;0.887;235.639;-124.361;46.718;0;46.718;50;990.819
MACON;46.2945;4.7943;219;6;26;5;24.4;16.607;56.952;0.011;0;1.009;159.855;18.876;15.306;9.608;246.07;-113.93;199.931;0;199.931;99.992;990.584
MACON;46.2945;4.7943;219;6;26;6;24.283;16.613;60.255;0.012;0;1.999;150.103;14.158;16.078;19.351;256.078;-103.922;344.64;622.693;101.997;33.569;991.147
MACON;46.2945;4.7943;219;6;26;7;27.079;16.618;45.29;0.01;0;2.993;157.427;21.268;14.209;29.558;266.226;-93.774;533.065;800.554;99.702;100;991.331
MACON;46.2945;4.7943;219;6;26;8;28.663;16.624;48.066;0.012;0;2.006;176.386;23.227;16.576;39.89;277.321;-82.679;748.88;924.479;123.565;98.416;991.729
MACON;46.2945;4.7943;219;6;26;9;29.552;16.629;45.775;0.012;0;2.977;166.313;24.054;16.614;49.927;290.697;-69.303;847.791;901.026;139.885;97.645;991.42
MACON;46.2945;4.7943;219;6;26;10;31.877;16.635;42.865;0.013;0;2.98;163.119;19.781;17.671;58.931;308.767;-51.233;918.205;889.766;151.504;0;991.383
MACON;46.2945;4.7943;219;6;26;11;32.75;16.641;41.035;0.013;0;3.997;156.136;20.666;17.759;65.373;335.15;-24.85;968.222;899.011;159.757;0;991.004
MACON;46.2945;4.7943;219;6;26;12;32.67;16.646;39.344;0.012;0;5.011;158.778;20.194;17.021;66.799;9.36;9.36;975.759;909.445;161;0;990.757
MACON;46.2945;4.7943;219;6;26;13;35.211;16.652;36.019;0.013;0;3.989;155.206;23.086;17.862;62.388;40.161;40.161;893.523;876.374;147.093;0;990.162
MACON;46.2945;4.7943;219;6;26;14;36.195;16.657;34.945;0.013;0;5.008;150.331;24.235;18.241;54.316;61.657;61.657;810.333;879.14;133.564;0;989.85
MACON;46.2945;4.7943;219;6;26;15;35.445;16.663;37.791;0.014;0;4.022;145.498;23.833;18.835;44.634;76.827;76.827;611.82;714.404;143.376;0;989.668
MACON;46.2945;4.7943;219;6;26;16;35.926;16.669;39.064;0.015;0;4.025;142.227;24.811;19.794;34.373;88.769;88.769;461.958;639.574;131.162;0;989.158
MACON;46.2945;4.7943;219;6;26;17;36.586;16.674;43.032;0.017;0;3.011;142.521;26.598;21.956;24.062;99.234;99.234;285.563;430.21;129.077;0;988.843
MACON;46.2945;4.7943;219;6;26;18;34.946;16.68;49.97;0.018;0;3.015;145.756;26.231;22.937;14.057;109.226;109.226;102.987;0;102.987;12.78;988.739
MACON;46.2945;4.7943;219;6;26;19;32.966;16.685;32.496;0.01;0;5.928;137.555;27.05;14.29;4.727;119.398;119.398;2.713;0;2.713;99.885;989.86
MACON;46.2945;4.7943;219;6;26;20;31.964;16.691;37.324;0.011;0;3.99;184.217;30.854;15.567;-3.947;130.237;130.237;0;0;0;99.953;990.873
MACON;46.2945;4.7943;219;6;26;21;29.458;16.696;34.17;0.009;0;5.044;186.762;18.91;12.007;-11.125;142.098;142.098;0;0;0;0;990.531
MACON;46.2945;4.7943;219;6;26;22;29.76;16.702;38.245;0.01;0;2.988;199.694;24.395;13.998;-16.526;155.148;155.148;0;0;0;49.943;990.709
MACON;46.2945;4.7943;219;6;26;23;30.803;16.708;32.729;0.009;0;4.921;204.311;29.041;12.523;-19.7;169.251;169.251;0;0;0;99.908;990.01
MACON;46.2945;4.7943;219;6;27;0;29.261;16.713;32.178;0.008;0;1.978;269.59;27.188;10.928;-20.322;183.894;-176.106;0;0;0;99.997;989.917
MACON;46.2945;4.7943;219;6;27;1;26.204;16.719;41.568;0.009;0;2.002;99.741;22.816;12.107;-18.323;198.336;-161.664;0;0;0;80.216;991.64
MACON;46.2945;4.7943;219;6;27;2;25.476;16.724;58.722;0.012;0;0.035;275.187;24.752;16.79;-13.92;211.923;-148.077;0;0;0;100;992.809
MACON;46.2945;4.7943;219;6;27;3;24.752;16.73;47.68;0.009;0;0.999;181.855;14.91;12.886;-7.521;224.34;-135.66;0;0;0;0;992.347
MACON;46.2945;4.7943;219;6;27;4;24.233;16.736;47.17;0.009;0;2.012;298.634;18.054;12.249;0.833;235.627;-124.373;46.585;0;46.585;99.99;993.788
MACON;46.2945;4.7943;219;6;27;5;24.03;16.741;57.488;0.011;0;1.026;325.801;12.914;15.107;9.545;246.064;-113.936;171.748;0;171.748;25.819;994.105
MACON;46.2945;4.7943;219;6;27;6;24.17;16.747;62.117;0.012;0;1.012;308.404;18.891;16.45;19.288;256.076;-103.924;421.677;905.959;69.577;99.925;994.18
MACON;46.2945;4.7943;219;6;27;7;25.822;16.752;52.294;0.011;0;3.018;317.508;13.279;15.293;29.495;266.226;-93.774;541.177;824.39;95.68;7.219;994.946
MACON;46.2945;4.7943;219;6;27;8;27;16.758;49.156;0.011;0;2.004;344.052;21.451;15.409;39.827;277.321;-82.679;740.448;915.177;122.174;100;995.665
MACON;46.2945;4.7943;219;6;27;9;27.507;16.763;48.891;0.011;0;1.008;304.039;14.82;15.788;49.863;290.691;-69.309;778.702;811.243;141.89;3;995.577
MACON;46.2945;4.7943;219;6;27;10;30.171;16.769;42.763;0.012;0;0.979;191.007;23.603;16.102;58.868;308.742;-51.258;906.196;878.88;149.346;84.5;996.073
MACON;46.2945;4.7943;219;6;27;11;28.313;16.775;55.131;0.013;0;2.981;183.197;23.395;18.43;65.317;335.075;-24.925;793.815;620.16;236.356;100;996.239
MACON;46.2945;4.7943;219;6;27;12;27.067;16.78;65.227;0.015;0;2.991;175.444;22.499;19.966;66.761;9.228;9.228;532.906;144.983;403.054;100;995.58
MACON;46.2945;4.7943;219;6;27;13;30.136;16.786;50.854;0.014;0;2.993;211.804;23.145;18.819;62.373;40.026;40.026;574.081;244.497;365.868;66.824;995.189
MACON;46.2945;4.7943;219;6;27;14;30.706;16.791;52.034;0.015;0;2.016;338.645;26.024;19.711;54.314;61.546;61.546;218.565;5.493;214.336;99.956;995.321
MACON;46.2945;4.7943;219;6;27;15;29.019;16.797;64;0.016;0;2.004;88.077;22.18;21.503;44.638;76.736;76.736;93.59;1.388;92.679;54.225;995.13
MACON;46.2945;4.7943;219;6;27;16;29.329;16.803;66.769;0.017;0.05;1.993;217.158;24.996;22.493;34.379;88.69;88.69;53.062;0.717;52.691;94.805;995.522
MACON;46.2945;4.7943;219;6;27;17;27.022;16.808;79.159;0.018;0.031;4.003;315.867;21.503;23.091;24.067;99.163;99.163;138.165;16.507;132.161;68.296;996.255
MACON;46.2945;4.7943;219;6;27;18;26.408;16.814;91.055;0.02;0;1.991;280.468;20.259;24.825;14.058;109.158;109.158;14.106;0;14.106;43.302;995.469
MACON;46.2945;4.7943;219;6;27;19;26.412;16.819;72.531;0.016;0;2.017;301.428;22.084;21.066;4.723;119.333;119.333;2.989;0;2.989;99.908;995.318
MACON;46.2945;4.7943;219;6;27;20;24.463;16.825;81.528;0.016;0;1.982;33.28;24.04;21.088;-3.958;130.172;130.172;0;0;0;88.708;996.868
MACON;46.2945;4.7943;219;6;27;21;22.882;16.83;83.91;0.015;0;1.994;331.227;16.942;20.012;-11.144;142.033;142.033;0;0;0;1.528;997.536
MACON;46.2945;4.7943;219;6;27;22;22.355;16.836;83.888;0.014;0;2.01;300.39;22.258;19.492;-16.555;155.086;155.086;0;0;0;100;996.936
MACON;46.2945;4.7943;219;6;27;23;22.11;16.842;82.999;0.014;0;2.002;322.127;15.627;19.082;-19.74;169.194;169.194;0;0;0;0;996.489
MACON;46.2945;4.7943;219;6;28;0;21.205;16.847;83.965;0.013;0;2.002;309.578;14.398;18.383;-20.372;183.847;-176.153;0;0;0;0;994.947
MACON;46.2945;4.7943;219;6;28;1;21.655;16.853;75.84;0.012;0;1.999;308.058;14.221;17.201;-18.38;198.3;-161.7;0;0;0;0;995.285
MACON;46.2945;4.7943;219;6;28;2;20.966;16.858;76.734;0.012;0;1.015;11.88;13.311;16.72;-13.982;211.898;-148.102;0;0;0;0;995.967
MACON;46.2945;4.7943;219;6;28;3;19.825;16.864;84.919;0.012;0;0.992;17.673;12.47;17.211;-7.586;224.326;-135.674;0;0;0;0;995.78
MACON;46.2945;4.7943;219;6;28;4;19.674;16.87;88.915;0.013;0;1.998;357.612;8.124;17.792;0.774;235.62;-124.38;44.248;0;44.248;0;996.025
MACON;46.2945;4.7943;219;6;28;5;20.364;16.875;91.041;0.014;0;1.023;343.847;9.327;18.85;9.479;246.063;-113.937;200.991;0;200.991;0;996.221
MACON;46.2945;4.7943;219;6;28;6;21.074;16.881;88.123;0.014;0;0.981;350.423;10.101;19.027;19.221;256.079;-103.921;395.997;849.759;66.663;0;996.25
MACON;46.2945;4.7943;219;6;28;7;23.879;16.886;74.949;0.014;0;1.002;23.479;12.87;19.159;29.427;266.233;-93.767;579.058;896.39;95.545;0;996.498
MACON;46.2945;4.7943;219;6;28;8;25.225;16.892;64.998;0.013;0;0.995;30.263;13.651;18.165;39.759;277.329;-82.671;766.739;948.902;126.512;0;996.597
MACON;46.2945;4.7943;219;6;28;9;26.638;16.897;60.994;0.014;0;1.98;47.871;15.174;18.482;49.795;290.694;-69.306;857.105;912.572;141.422;0;995.983
MACON;46.2945;4.7943;219;6;28;10;28.427;16.903;51.923;0.013;0;2.012;51.722;16.419;17.58;58.8;308.725;-51.275;935.601;907.806;154.374;0;996.035
MACON;46.2945;4.7943;219;6;28;11;30.379;16.909;49.086;0.014;0;2.015;46.743;18.768;18.475;65.255;335.007;-24.993;1015.538;943.812;167.564;0;995.94
MACON;46.2945;4.7943;219;6;28;12;31.066;16.914;48.99;0.014;0;2.045;48.668;19.744;19.071;66.717;9.095;9.095;989.777;923.078;163.313;0;995.305
MACON;46.2945;4.7943;219;6;28;13;33.549;16.92;43.962;0.014;0;1.979;47.883;22.405;19.578;62.351;39.885;39.885;890.226;873.506;146.514;0;995.13
MACON;46.2945;4.7943;219;6;28;14;33.939;16.925;42.053;0.014;0;2.019;50.037;22.585;19.212;54.307;61.428;61.428;818.585;888.067;135.067;0;994.718
MACON;46.2945;4.7943;219;6;28;15;33.628;16.931;44.042;0.015;0;1.97;59.956;22.534;19.678;44.637;76.639;76.639;609.971;709.513;144.756;0;994.379
MACON;46.2945;4.7943;219;6;28;16;35.03;16.937;42.893;0.015;0;1.945;57.684;24.327;20.509;34.38;88.606;88.606;442.187;565.146;149.887;0;994.265
MACON;46.2945;4.7943;219;6;28;17;34.895;16.942;43.086;0.015;0;2.002;53.097;24.172;20.461;24.067;99.087;99.087;271.147;358.907;140.616;0;993.889
MACON;46.2945;4.7943;219;6;28;18;33.463;16.948;50.023;0.016;0;1.989;37.844;23.389;21.599;14.055;109.087;109.087;104.485;0;104.485;0;993.604
MACON;46.2945;4.7943;219;6;28;19;30.691;16.953;62.009;0.017;0;1.018;15.883;21.207;22.559;4.715;119.263;119.263;8.827;0;8.827;0;993.759
MACON;46.2945;4.7943;219;6;28;20;30.302;16.959;70.902;0.02;0;0.991;294.516;26.286;24.417;-3.974;130.104;130.104;0;0;0;0;994.345
MACON;46.2945;4.7943;219;6;28;21;28.052;16.964;85.916;0.021;0;1.019;323.738;24.632;25.466;-11.17;141.966;141.966;0;0;0;0;994.078
MACON;46.2945;4.7943;219;6;28;22;27.968;16.97;83.061;0.02;0;0.997;312.623;24.22;24.815;-16.591;155.023;155.023;0;0;0;0;994.453
MACON;46.2945;4.7943;219;6;28;23;26.864;16.976;91.991;0.021;0;0.021;161.963;23.466;25.448;-19.786;169.137;169.137;0;0;0;0;993.919
MACON;46.2945;4.7943;219;6;29;0;24.891;16.981;99.815;0.02;0;1.036;160.646;21.249;24.859;-20.428;183.8;-176.2;0;0;0;0;992.599
MACON;46.2945;4.7943;219;6;29;1;23.732;16.987;99.017;0.019;0;2;99.497;19.474;23.568;-18.444;198.266;-161.734;0;0;0;0;993.546
MACON;46.2945;4.7943;219;6;29;2;23.522;16.992;98.878;0.018;0;1.001;97.992;19.644;23.334;-14.051;211.877;-148.123;0;0;0;9.465;994.675
MACON;46.2945;4.7943;219;6;29;3;21.819;16.998;99.939;0.017;0;1.025;97.589;22.217;21.809;-7.657;224.315;-135.685;0;0;0;100;994.545
MACON;46.2945;4.7943;219;6;29;4;22.508;17.004;91.945;0.016;0;1.004;152.525;12.557;21.131;0.712;235.618;-124.382;39.676;0;39.676;0;994.855
MACON;46.2945;4.7943;219;6;29;5;23.937;17.009;75.953;0.014;0;1.967;166.761;13.065;19.429;9.408;246.067;-113.933;198.919;0;198.919;0;994.845
MACON;46.2945;4.7943;219;6;29;6;23.61;17.015;69.769;0.013;0;3.017;175.873;12.8;17.756;19.15;256.089;-103.911;388.811;830.797;67.788;13.154;994.732
MACON;46.2945;4.7943;219;6;29;7;26.366;17.02;60.98;0.013;0;3.025;181.375;21.193;18.223;29.356;266.246;-93.754;575.138;892.074;94.898;96.253;995.724
MACON;46.2945;4.7943;219;6;29;8;28.1;17.026;56.036;0.014;0;3.016;178.757;18.439;18.492;39.687;277.343;-82.657;758.909;940.513;125.22;27.347;995.779
MACON;46.2945;4.7943;219;6;29;9;28.963;17.031;52.163;0.013;0;4.02;171.458;18.482;18.147;49.723;290.705;-69.295;852.911;909.023;140.73;18;995.506
MACON;46.2945;4.7943;219;6;29;10;31.629;17.037;42.879;0.013;0;3.979;163.928;22.997;17.453;58.728;308.718;-51.282;926.333;899.48;152.845;50;995.492
MACON;46.2945;4.7943;219;6;29;11;32.167;17.043;42.868;0.013;0;4.046;163.541;27.077;17.932;65.186;334.946;-25.054;996.608;926.724;164.44;100;995.541
MACON;46.2945;4.7943;219;6;29;12;33.022;17.048;45.926;0.015;0;3.98;156.356;27.799;19.807;66.665;8.963;8.963;920.607;857.327;153.317;91.369;994.794
MACON;46.2945;4.7943;219;6;29;13;35.031;17.054;43.043;0.015;0;4.039;148.497;27.454;20.567;62.323;39.739;39.739;865.669;844.274;147.053;49.839;994.835
MACON;46.2945;4.7943;219;6;29;14;36.107;17.059;41.028;0.016;0;4.024;145.939;28.531;20.749;54.293;61.304;61.304;817.302;886.865;134.855;49.198;994.57
MACON;46.2945;4.7943;219;6;29;15;34.906;17.065;42.043;0.015;0;3.987;148.957;23.976;20.074;44.631;76.535;76.535;608.474;705.723;145.83;0;993.799
MACON;46.2945;4.7943;219;6;29;16;35.419;17.07;38.9;0.014;0;4.022;147.033;24.045;19.276;34.376;88.516;88.516;445.575;578.453;146.461;0;993.599
MACON;46.2945;4.7943;219;6;29;17;35.976;17.076;42.027;0.016;0;3.012;136.579;25.515;21.024;24.061;99.006;99.006;265.171;331.332;144.72;0;993.444
MACON;46.2945;4.7943;219;6;29;18;34.328;17.082;51.023;0.018;0;2.017;156.35;24.812;22.716;14.046;109.01;109.01;105.125;0;105.125;0;993.38
MACON;46.2945;4.7943;219;6;29;19;32.437;17.087;56.941;0.018;0;1.013;228.656;23.015;22.784;4.7;119.19;119.19;5.723;0;5.723;0;993.976
MACON;46.2945;4.7943;219;6;29;20;32.134;17.093;65.956;0.02;0;0.019;92.19;30.733;24.949;-3.997;130.032;130.032;0;0;0;49.99;994.073
MACON;46.2945;4.7943;219;6;29;21;29.43;17.098;86.985;0.023;0;0.952;89.687;30.84;27.028;-11.202;141.897;141.897;0;0;0;100;994.537
MACON;46.2945;4.7943;219;6;29;22;28.989;17.104;90.079;0.023;0;0.981;233.461;26.708;27.191;-16.633;154.958;154.958;0;0;0;7.135;994.913
MACON;46.2945;4.7943;219;6;29;23;28.791;17.11;86.96;0.022;0;1.036;140.006;27.025;26.396;-19.839;169.08;169.08;0;0;0;27.871;994.089
MACON;46.2945;4.7943;219;6;30;0;26.787;17.115;74.967;0.017;0;2.068;152.017;27.151;21.967;-20.491;183.755;-176.245;0;0;0;99.997;992.504
MACON;46.2945;4.7943;219;6;30;1;25.608;17.121;60.775;0.013;0;3.019;171.22;18.149;17.458;-18.514;198.234;-161.766;0;0;0;0;993.612
MACON;46.2945;4.7943;219;6;30;2;26.778;17.126;44.773;0.01;0;2.014;188.843;21.472;13.76;-14.125;211.859;-148.141;0;0;0;50.569;995.023
MACON;46.2945;4.7943;219;6;30;3;25.073;17.132;61.188;0.012;0;1.001;163.049;20.043;17.062;-7.733;224.308;-135.692;0;0;0;36.59;995.049
MACON;46.2945;4.7943;219;6;30;4;24.116;17.137;62.578;0.012;0;0.984;39.088;11.724;16.516;0.645;235.621;-124.379;41.889;0;41.889;0;995.211
MACON;46.2945;4.7943;219;6;30;5;24.829;17.143;66.081;0.013;0;1.024;146.094;13.211;18.053;9.332;246.077;-113.923;194.227;0;194.227;0;995.558
MACON;46.2945;4.7943;219;6;30;6;24.71;17.149;62.069;0.012;0;1.999;179.92;14.575;16.947;19.074;256.104;-103.896;348.76;663.374;93.244;28.562;995.697
MACON;46.2945;4.7943;219;6;30;7;26.753;17.154;57.96;0.013;0;0.991;147.704;20.828;17.776;29.281;266.265;-93.735;485.257;659.222;131.109;86.501;995.768
MACON;46.2945;4.7943;219;6;30;8;27.887;17.16;57.957;0.014;0;3.001;179.105;23.062;18.834;39.612;277.365;-82.635;486.393;320.574;270.718;100;995.746
MACON;46.2945;4.7943;219;6;30;9;29.163;17.165;48.949;0.013;0;2.987;158.193;20.57;17.319;49.646;290.724;-69.276;787.611;831.02;137.243;50.273;995.817
MACON;46.2945;4.7943;219;6;30;10;31.595;17.171;43.162;0.013;0;3.025;172.019;19.434;17.528;58.65;308.719;-51.281;889.82;864.411;147.085;0;995.652
MACON;46.2945;4.7943;219;6;30;11;32.143;17.177;43.194;0.013;0;3.984;153.515;20.266;18.032;65.111;334.893;-25.107;983.965;915.521;162.354;0.527;995.299
MACON;46.2945;4.7943;219;6;30;12;32.718;17.182;40.808;0.013;0;3.989;159.669;20.572;17.642;66.607;8.831;8.831;970.725;906.085;160.17;0;994.432
MACON;46.2945;4.7943;219;6;30;13;33.661;17.188;37.09;0.012;0;4.013;155.673;21.113;16.964;62.288;39.588;39.588;880.055;863.154;145.631;0;993.912
